0,4.45343
155,6.01E-05
310,0.00432571
465,5.56E-05
620,0.00553856
775,4.90E-05
930,0.00155286
1085,4.25E-05
1240,0.00340269
1395,3.70E-05
1550,0.0058855
1705,3.26E-05
1860,0.0118804
2015,2.93E-05
2170,0.00101811
2325,2.70E-05
2480,0.00305771
2635,2.55E-05
2790,0.00284092
2945,2.50E-05
3100,0.000975752
3255,2.49E-05
3410,0.00135487
3565,2.33E-05
3720,4.61595
3875,2.89E-05
4030,0.00120122
4185,2.52E-05
4340,0.000138271
4495,2.27E-05
4650,0.000979768
4805,2.03E-05
4960,0.00114969
5115,1.83E-05
5270,0.000646446
5425,1.66E-05
5580,0.00282464
5735,1.52E-05
5890,0.000573647
6045,1.40E-05
6200,0.000448112
6355,1.30E-05
6510,0.000158685
6665,1.20E-05
6820,0.000136153
6975,1.12E-05
7130,8.51E-05
7285,1.07E-05
7440,0.20309
7595,9.81E-06
7750,0.00015447
7905,9.69E-06
8060,0.000258663
8215,9.48E-06
8370,0.000143534
8525,9.25E-06
8680,0.000109252
8835,9.01E-06
8990,0.000288506
9145,8.74E-06
9300,0.00378721
9455,8.48E-06
9610,8.99E-05
9765,8.22E-06
9920,7.43E-05
10075,7.97E-06
10230,0.000125984
10385,7.74E-06
10540,0.000859446
10695,7.56E-06
10850,1.44E-05
11005,7.35E-06
11160,0.00804264
11315,7.19E-06
11470,3.78E-05
11625,6.98E-06
11780,1.15E-05
11935,6.78E-06
12090,3.90E-06
12245,6.65E-06
12400,0.00025181
12555,6.28E-06
12710,8.20E-06
12865,6.19E-06
13020,9.06E-05
13175,6.05E-06
13330,1.04E-05
13485,5.92E-06
13640,2.95E-05
13795,5.80E-06
13950,4.27E-06
14105,5.70E-06
14260,0.00243226
14415,5.50E-06
14570,1.17E-05
14725,5.41E-06
14880,0.000190063
15035,5.30E-06
15190,4.63E-06
15345,5.19E-06
15500,2.15E-05
15655,5.09E-06
15810,7.03E-06
15965,4.98E-06
16120,3.73E-05
16275,4.90E-06
16430,4.23E-06
16585,4.81E-06
16740,6.56E-05
16895,4.72E-06
17050,2.88E-06
17205,4.65E-06
17360,4.99E-05
17515,4.56E-06
17670,6.93E-06
17825,4.48E-06
17980,9.36E-05
18135,4.41E-06
18290,9.08E-06
18445,4.34E-06
18600,0.000799323
18755,4.27E-06
18910,4.28E-06
19065,4.20E-06
19220,5.40E-06
19375,4.14E-06
19530,4.37E-06
19685,4.08E-06
19840,3.42E-05
19995,4.03E-06
20150,6.90E-06
20305,3.97E-06
20460,7.35E-05
20615,3.92E-06
20770,4.32E-06
20925,3.87E-06
21080,0.000485249
21235,3.82E-06
21390,3.22E-06
21545,3.77E-06
21700,6.16E-05
21855,3.71E-06
22010,4.86E-06
22165,3.66E-06
22320,4.54E-05
22475,3.61E-06
22630,5.62E-06
22785,3.56E-06
22940,4.77E-05
23095,3.54E-06
23250,3.99E-06
23405,3.49E-06
23560,9.64E-06
23715,3.44E-06
23870,7.21E-06
24025,3.39E-06
24180,4.50E-05
24335,3.33E-06
24490,2.55E-06
24645,3.30E-06
24800,0.00768562
24955,3.20E-06
25110,1.41E-06
25265,3.19E-06
25420,5.82E-06
25575,3.17E-06
25730,8.61E-06
25885,3.14E-06
26040,0.000148417
26195,3.13E-06
26350,5.29E-06
26505,3.10E-06
26660,6.57E-05
26815,3.06E-06
26970,3.75E-06
27125,3.03E-06
27280,3.97E-06
27435,3.01E-06
27590,4.57E-06
27745,2.98E-06
27900,0.00165791
28055,2.94E-06
28210,4.40E-06
28365,2.92E-06
28520,0.000316318
28675,2.91E-06
28830,1.89E-05
28985,2.88E-06
29140,2.27E-05
29295,2.86E-06
29450,9.33E-06
29605,2.84E-06
29760,0.000465876
29915,2.80E-06
30070,1.44E-05
30225,2.78E-06
30380,1.08E-05
30535,2.76E-06
30690,1.42E-06
30845,2.73E-06
31000,2.36E-05
31155,2.70E-06
31310,9.91E-06
31465,2.66E-06
31620,0.00233319
31775,2.62E-06
31930,1.18E-05
32085,2.61E-06
32240,6.26E-05
32395,2.59E-06
32550,4.14E-06
32705,2.58E-06
32860,8.04E-06
33015,2.57E-06
33170,1.67E-05
33325,2.56E-06
33480,4.70E-05
33635,2.55E-06
33790,4.91E-06
33945,2.55E-06
34100,1.12E-05
34255,2.55E-06
34410,1.48E-05
34565,2.57E-06
34720,1.44E-05
34875,2.59E-06
35030,4.65E-06
35185,2.55E-06
35340,0.0253789
35495,2.84E-06
35650,7.58E-06
35805,2.74E-06
35960,2.72E-06
36115,2.68E-06
36270,4.47E-06
36425,2.63E-06
36580,9.34E-06
36735,2.58E-06
36890,1.17E-05
37045,2.51E-06
37200,0.0020792
37355,2.57E-06
37510,9.05E-06
37665,2.50E-06
37820,9.04E-06
37975,2.46E-06
38130,7.65E-06
38285,2.44E-06
38440,0.000124181
38595,2.41E-06
38750,4.18E-06
38905,2.40E-06
39060,0.002047
39215,2.37E-06
39370,1.39E-06
39525,2.37E-06
39680,2.64E-06
39835,2.36E-06
39990,4.82E-06
40145,2.34E-06
40300,1.65E-05
40455,2.33E-06
40610,5.02E-06
40765,2.32E-06
40920,1.56E-05
41075,2.31E-06
41230,1.39E-06
41385,2.30E-06
41540,1.96E-06
41695,2.28E-06
41850,2.49E-06
42005,2.27E-06
42160,0.000261728
42315,2.27E-06
42470,4.25E-06
42625,2.25E-06
42780,0.000295435
42935,2.25E-06
43090,3.03E-06
43245,2.24E-06
43400,1.18E-05
43555,2.23E-06
43710,6.53E-07
43865,2.22E-06
44020,3.69E-06
44175,2.21E-06
44330,5.06E-06
44485,2.20E-06
44640,1.50E-05
44795,2.20E-06
44950,4.11E-06
45105,2.19E-06
45260,5.04E-06
45415,2.18E-06
45570,2.05E-06
45725,2.18E-06
45880,8.97E-05
46035,2.17E-06
46190,3.12E-06
46345,2.17E-06
46500,0.000916397
46655,2.16E-06
46810,5.56E-06
46965,2.15E-06
47120,4.69E-06
47275,2.15E-06
47430,1.78E-06
47585,2.15E-06
47740,5.81E-05
47895,2.15E-06
48050,8.13E-07
48205,2.15E-06
48360,1.32E-05
48515,2.15E-06
48670,3.49E-06
48825,2.14E-06
48980,5.00E-06
49135,2.14E-06
49290,5.00E-06
49445,2.15E-06
49600,0.0123116
49755,1.99E-06
49910,5.09E-06
50065,1.99E-06
50220,1.25E-05
50375,1.98E-06
50530,4.94E-06
50685,1.97E-06
50840,2.92E-06
50995,1.96E-06
51150,3.26E-06
51305,1.96E-06
51460,5.87E-05
51615,1.96E-06
51770,2.84E-06
51925,1.96E-06
52080,1.41E-06
52235,1.96E-06
52390,7.06E-06
52545,1.96E-06
52700,4.71E-05
52855,1.96E-06
53010,3.92E-06
53165,1.97E-06
53320,0.00380562
53475,1.98E-06
53630,1.32E-06
53785,1.99E-06
53940,1.07E-05
54095,1.99E-06
54250,1.37E-06
54405,1.99E-06
54560,8.27E-06
54715,1.99E-06
54870,4.17E-06
55025,1.98E-06
55180,2.63E-05
55335,1.98E-06
55490,2.93E-06
55645,1.98E-06
55800,1.63E-05
55955,1.97E-06
56110,2.53E-06
56265,1.97E-06
56420,9.66E-06
56575,1.97E-06
56730,4.17E-06
56885,1.96E-06
57040,0.000407935
57195,1.97E-06
57350,3.58E-06
57505,1.96E-06
57660,7.05E-06
57815,1.96E-06
57970,1.49E-06
58125,1.96E-06
58280,4.42E-05
58435,1.95E-06
58590,4.56E-06
58745,1.95E-06
58900,6.72E-05
59055,1.95E-06
59210,4.98E-06
59365,1.95E-06
59520,8.53E-06
59675,1.95E-06
59830,3.35E-06
59985,1.94E-06
60140,0.00089014
60295,1.96E-06
60450,1.29E-06
60605,1.96E-06
60760,4.08E-05
60915,1.96E-06
61070,5.33E-06
61225,1.96E-06
61380,4.20E-06
61535,1.96E-06
61690,4.70E-07
61845,1.96E-06
